id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_20km
97602895,30.4116783333,-91.1780783333,1310.3335873381868,7.5,N,0,gray,0,-0.2733513900197251,1.330913259048477,-0.7838879526530268,-0.1380136682909184
97602895,30.4116783333,-91.1780783333,1310.3335873381868,7.5,N,0,gray,0,-0.2733513900197251,1.330913259048477,-0.7838879526530268,-0.1380136682909184
97603590,45.1538404558,-93.2522745258,568.6005859375,-11.75,N,0,gray,0,-0.45685580582873037,-1.6350267413217423,-0.7838879526530268,-0.7336303989193348
97603590,45.1538404558,-93.2522745258,568.6005859375,-11.75,N,0,gray,0,-0.45685580582873037,-1.6350267413217423,-0.7838879526530268,-0.7336303989193348
97605167,40.7942383333,-73.9541466667,22207.66831262436,-0.75,N,0.007633587786259534,gray,0,4.896639959276234,0.05979611603266883,-0.7477940930731868,-0.26113923177410564
97605167,40.7942383333,-73.9541466667,22207.66831262436,-0.75,N,0.007633587786259534,gray,0,4.896639959276234,0.05979611603266883,-0.7477940930731868,-0.26113923177410564
97607895,35.8360386905,-75.9158595832,0.7045941948890686,4.5,N,0,gray,0,-0.5973530224932321,0.868688843406365,-0.7838879526530268,-0.27562177615597294
97607895,35.8360386905,-75.9158595832,0.7045941948890686,4.5,N,0,gray,0,-0.5973530224932321,0.868688843406365,-0.7838879526530268,-0.27562177615597294
97608411,28.603005,-81.199355,1452.5630059748046,11.5,N,0.1294921294921295,gray,0,-0.23816389488538386,1.9472124799046264,-0.17161088589860357,-0.12420368600083365
97608411,28.603005,-81.199355,1452.5630059748046,11.5,N,0.1294921294921295,gray,0,-0.23816389488538386,1.9472124799046264,-0.17161088589860357,-0.12420368600083365
97608937,30.6681624827,-81.4884955426,236.5705108642578,10.25,N,0.002502502502502496,gray,0,-0.5389998992454683,1.7546189733870798,-0.7720553810690451,-0.02263174970257431
97608937,30.6681624827,-81.4884955426,236.5705108642578,10.25,N,0.002502502502502496,gray,0,-0.5389998992454683,1.7546189733870798,-0.7720553810690451,-0.02263174970257431
97610587,42.8137583333,-70.9674083333,181.42291259765625,-4.75,N,0.5376835236541598,gray,0,-0.5526433906151016,-0.5565031048234806,1.7584386890998291,-0.43744705303756
97610587,42.8137583333,-70.9674083333,181.42291259765625,-4.75,N,0.5376835236541598,gray,0,-0.5526433906151016,-0.5565031048234806,1.7584386890998291,-0.43744705303756
97611086,28.9437875426,-81.3403540505,44.961145651536384,11,N,0.38074260541220895,gray,0,-0.5864039712774483,1.8701750772976078,1.016375635138176,-0.17200300096363458
97611086,28.9437875426,-81.3403540505,44.961145651536384,11,N,0.38074260541220895,gray,0,-0.5864039712774483,1.8701750772976078,1.016375635138176,-0.17200300096363458
97613373,29.9731527,-95.570318,1485.7152099609375,7.25,N,0.006578947368421048,gray,0,-0.22996205431233657,1.2923945577449676,-0.7527807447256647,-0.2289918764521149
97613373,29.9731527,-95.570318,1485.7152099609375,7.25,N,0.006578947368421048,gray,0,-0.22996205431233657,1.2923945577449676,-0.7527807447256647,-0.2289918764521149
97617204,41.7190866667,-87.60903,3031.4731161278937,-4.75,N,0,gray,0,0.152457766590425,-0.5565031048234806,-0.7838879526530268,-0.49213578370306055
97617204,41.7190866667,-87.60903,3031.4731161278937,-4.75,N,0,gray,0,0.152457766590425,-0.5565031048234806,-0.7838879526530268,-0.49213578370306055
