id,latitude,longitude,population_density,avg_winter_low_temp,introduced,prop_forest,prop_developed,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,prop_developed_scaled,RAC
33424982,29.6475757346,-82.3466851225,2121.39990234375,9,N,0.0575766256087081,0,gray,0,-0.11883091878107448,1.5057116749721469,-0.4048596949047831,-0.42078283128782024,-0.19545156953394582
33426349,40.7426011702,-74.1788933986,5764.2001953125,-1.75,N,0,0,gray,0,0.652633678950326,-0.14780401866055343,-0.7089222377079822,-0.42078283128782024,-0.3622192545878851
33426780,42.3523111111,-71.0699527778,7633.7001953125,-3,N,0.00601891659501289,0.06850100315276583,gray,0,1.048552463804565,-0.34007328536203024,-0.67713629913566,0.19055645310124592,-0.4501095410903795
33426919,38.6926704007,-75.3890671898,2208.300048828125,0,N,0.04721900347624565,0,gray,0,-0.10042738821153764,0.12137295472151403,-0.4595583662787252,-0.42078283128782024,-0.29060545489207196
33427008,40.7423220213,-74.1789888641,5764.2001953125,-1.75,N,0,0,gray,0,0.652633678950326,-0.14780401866055343,-0.7089222377079822,-0.42078283128782024,-0.3622310804517002
33427012,40.7422070532,-74.1757907533,5764.2001953125,-1.75,N,0,0.01890034364261168,gray,0,0.652633678950326,-0.14780401866055343,-0.7089222377079822,-0.2521061400660344,-0.36207645365795194
33427488,38.831955,-77.0527416667,3230.800048828125,0.25,N,0,0.0481651376146789,gray,0,0.11611551497833096,0.15982680806180943,-0.7089222377079822,0.00906840309763996,-0.029530411510364358
33428621,43.4683214713,-80.5440128772,191.3000030517578,-7.25,N,0.0708955223880597,0.00430539609644087,melanic,1,-0.5275834230736525,-0.9937887921470512,-0.3345225124240772,-0.38235919298372384,0.26508487126345426
33430608,40.7413626984,-74.1741687174,1572,-1.75,N,0,0.03062392673153978,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.14747866650805508,-0.3630679312764241
33434249,40.7411717403,-74.1730808035,1572,-1.75,N,0,0.03585771658060815,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.10076954994465737,-0.36219376511794366
33435630,35.7003097534,-83.5116500854,746.79998779296875,0.25,N,0.6874461361677678,0,gray,0,-0.4099408026161566,0.15982680806180943,2.921485379854653,-0.42078283128782024,-0.3830360309958259
33437020,40.7411164418,-74.1739478242,1572,-1.75,N,0,0.03181427343078246,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.13685538121591082,-0.36320279146309054
33437080,40.7410226093,-74.1735220502,1572,-1.75,N,0,0.03410719403840642,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.11639214157108856,-0.36160746987445697
33437558,28.0318168704,-82.7816608405,1053.800048828125,13.25,N,0.01882781658062557,0.0048587913756453,gray,0,-0.34492497425819124,2.159427181757168,-0.6094924131148682,-0.37742039999672705,-0.10043408613043502
33437626,43.4546383333,-80.4892583333,3745.300048828125,-6.5,N,0,0,melanic,1,0.22507524474966337,-0.8784272321261652,-0.7089222377079822,-0.42078283128782024,0.28921995591500177
33438146,44.615196228,-122.8415527344,9.300000190734863,2.25,Y,0,0,gray,0,-0.5661270015578483,0.4674576347841723,-0.7089222377079822,-0.42078283128782024,0
33438837,43.4684421935,-80.5428193908,191.3000030517578,-7.25,N,0.07081422018348624,8.600917431192661e-4,gray,0,-0.5275834230736525,-0.9937887921470512,-0.33495186990720094,-0.4131069163880799,0.2872357760839469
33439413,40.7417243198,-74.1737883964,3653.300048828125,-1.75,N,0,0.03152765835482946,gray,0,0.20559167791008595,-0.14780401866055343,-0.7089222377079822,-0.1394132861715136,-0.36160103797787696
33440755,40.7415461653,-74.1751285672,3322.699951171875,-1.75,N,0,0.02317596566523605,gray,0,0.13557788334642976,-0.14780401866055343,-0.7089222377079822,-0.2139482213885504,-0.36212478640005263
33440776,40.6913859,-73.5635312,2648.199951171875,-0.75,N,0.00200860832137733,0.00172166427546628,gray,0,-0.00726631049373294,0.00601139470062797,-0.6983147638027855,-0.4054177861398751,-0.3265524102318508
33440789,40.7414130375,-74.175354515,3322.699951171875,-1.75,N,0,0.02120343839541547,gray,0,0.13557788334642976,-0.14780401866055343,-0.7089222377079822,-0.23155210095336143,-0.36208430675915965
33440864,40.741283577,-74.1754406412,3322.699951171875,-1.75,N,0,0.02063628546861565,gray,0,0.13557788334642976,-0.14780401866055343,-0.7089222377079822,-0.23661367448441953,-0.3621284397846431
33441585,40.6913859,-73.5635312,2648.199951171875,-0.75,N,0.00200860832137733,0.00172166427546628,gray,0,-0.00726631049373294,0.00601139470062797,-0.6983147638027855,-0.4054177861398751,-0.3265524102318508
33442187,40.741157032,-74.1754133409,3322.699951171875,-1.75,N,0,0.02061855670103092,gray,0,0.13557788334642976,-0.14780401866055343,-0.7089222377079822,-0.2367718954095084,-0.3621284401097865
33443377,40.7412230797,-74.1753624245,3322.699951171875,-1.75,N,0,0.02119736465196219,gray,0,0.13557788334642976,-0.14780401866055343,-0.7089222377079822,-0.23160630626139192,-0.3621284294942283
33443575,28.4728883333,-81.4734116667,0.20000000298023224,12,N,0.00172018348623853,0.05819954128440367,gray,0,-0.5680541804915253,1.9671579150556913,-0.6998379372755746,0.0986207435946108,-0.12106357770688159
33444031,44.6301464271,-85.7689156105,25.299999237060547,-6.75,N,0.2061289389997109,0.42093090488580515,melanic,1,-0.5627385553529325,-0.9168810854664606,0.3796460601899457,3.3358278214970514,0.48670741821485375
33445029,40.741349794,-74.1746714339,1572,-1.75,N,0,0.02639885222381635,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.1851854723526617,-0.3629403767813638
33445298,40.7416753471,-74.1734094546,3653.300048828125,-1.75,N,0,0.0335243553008596,gray,0,0.20559167791008595,-0.14780401866055343,-0.7089222377079822,-0.12159370359685157,-0.36175068852223363
33446318,42.3695965619,-71.1201070692,9623.099609375,-3.25,N,0.00200976169968418,0.07005455067470572,gray,0,1.46986329483177,-0.3785271387023256,-0.6983086728042754,0.20442113517326008,-0.4483494412235377
33447695,31.33151,-94.707243,578.0999755859375,5,N,0.20125966218150587,0.00744345834526195,gray,0,-0.445667737003909,0.8904500215274213,0.35393137692562865,-0.35435346107810045,-0.2536469717121212
33450679,40.7413982477,-74.1746112295,1572,-1.75,N,0,0.02778573474649097,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.1728081971315561,-0.36294035129964397
33450746,40.7409928088,-74.173821509,1572,-1.75,N,0,0.03235041511594618,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.1320705684532688,-0.3616075021172101
33450760,40.741003013,-74.1748666805,1572,-1.75,N,0,0.02498564043653072,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.19779772389593717,-0.36230282024471194
33450775,40.7410341734,-74.174870588,1572,-1.75,N,0,0.02496413199426112,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.19798967664261596,-0.3623028206406276
33451446,44.93721779,-123.0316303,2214.5,2.25,Y,0,0.00143348623853211,gray,0,-0.09911437556958826,0.4674576347841723,-0.7089222377079822,-0.407989639788253,-0.6823956671743329
33452270,37.2105928516,-80.4073369514,341.6000061035156,-1.5,N,0.03196084077166714,0,gray,0,-0.4957532039927001,-0.1093501653202581,-0.5401368250093355,-0.42078283128782024,-0.457269895437474
33452652,40.74125,-74.1754133333,3322.699951171875,-1.75,N,0,0.0209049255441008,gray,0,0.13557788334642976,-0.14780401866055343,-0.7089222377079822,-0.23421618796675409,-0.3621284348577483
33453074,32.42426221,-81.78353977,1516.800048828125,6.5,N,0.05041535376682899,0.00372386135777714,gray,0,-0.24687180635901357,1.1211731415691937,-0.4426784191340367,-0.3875491174318261,0.4677141183749775
33453512,40.7414704044,-74.1746549618,1572,-1.75,N,0,0.02694954128440367,gray,0,-0.2351816765959849,-0.14780401866055343,-0.7089222377079822,-0.1802708310959556,-0.36294036666377905
33454478,42.3607616667,-71.1277471667,4247.39990234375,-3.5,N,0.00200515611572615,0.03752506445144658,gray,0,0.33140889753350805,-0.41698099204262096,-0.6983329949237912,-0.08588925320049441,-0.4502118016765544
33455144,40.7819430556,-73.9684363889,4066.10009765625,-0.5,N,0.01697841726618705,0.10992805755395683,gray,0,0.2930136055483859,0.04446524804092333,-0.6192591031954626,0.5602734590769234,-0.24712924462943894
33455149,40.7788080556,-73.9723980556,4066.10009765625,-0.5,N,0.01093525179856115,0.02618705035971223,gray,0,0.2930136055483859,0.04446524804092333,-0.6511731002253425,-0.1870757045255384,-0.24771207413801935
33455150,40.7790463889,-73.9679180556,4066.10009765625,-0.5,N,0.01556644566157394,0.08100317094263476,gray,0,0.2930136055483859,0.04446524804092333,-0.6267157346309742,0.3021324294840371,-0.2477440113929436
33458571,38.1052475,-122.5830343,3092,5.25,Y,0.01160092807424594,0.00203016241299303,melanic,1,0.08672073205790289,0.9289038748677164,-0.6476576593857899,-0.40266458513622894,0.05948565796453887
33459624,40.79562167,-77.86270333,4952.7001953125,-4.25,N,0,0,gray,0,0.4807759127512274,-0.532342552063507,-0.7089222377079822,-0.42078283128782024,-0.5852102915978797
33459855,43.6001366667,-79.5252,1491.300048828125,-4.75,N,2.86368843069874e-4,0,melanic,1,-0.2522721428199834,-0.6092502587440978,-0.7074099219429842,-0.42078283128782024,0.7479070900430811
33459863,43.5990666667,-79.52983,4282,-4.75,N,0.01145147437732608,0,melanic,1,0.3387364335698282,-0.6092502587440978,-0.6484469253532961,-0.42078283128782024,0.7519575298957266
33461450,44.9366033333,-123.0323778333,2214.5,2.25,Y,0,0.00630011454753722,gray,0,-0.09911437556958826,0.4674576347841723,-0.7089222377079822,-0.36455726754722495,-0.6823943586941169
33461576,40.7761963889,-73.9744530556,4066.10009765625,-0.5,N,0.00343839541547277,0.00229226361031518,gray,0,0.2930136055483859,0.04446524804092333,-0.6907640486488201,-0.4003254550354464,-0.24810500413945819
33462530,39.199869,-78.128777,926.70001220703125,-1.75,N,0.20306624240671103,0.00636389933468325,gray,0,-0.3718419531584066,-0.14780401866055343,0.363471939111176,-0.3639880182759143,-0.18028902089074525
33462675,39.4201728733,-76.3926822741,121.9000015258789,-0.75,N,0.400802752293578,0.00172018348623853,gray,0,-0.542280809686655,0.00601139470062797,1.4077197630429987,-0.4054310014883395,-0.22756224180627888
33463724,41.1258383333,-81.4860416667,2763.39990234375,-3.5,N,0.04073436603557085,0.03614457831325301,gray,0,0.01713049329510707,-0.41698099204262096,-0.4938037797346712,-0.0982094436939121,0.2659731413488001
33467039,43.4697333798,-80.5415797561,607.70001220703125,-7,N,0.05873925501432665,0,gray,0,-0.43939910339563704,-0.955334938806756,-0.39871984128062976,-0.42078283128782024,0.289770572590311
33468301,44.9359712268,-123.0337488049,727.79998779296875,2.25,Y,0,0.01343624928530588,gray,0,-0.4139645827243302,0.4674576347841723,-0.7089222377079822,-0.30087061621217365,-0.6823940808699525
33468663,44.9376144409,-123.0309524536,2214.5,2.25,Y,0,0,gray,0,-0.09911437556958826,0.4674576347841723,-0.7089222377079822,-0.42078283128782024,-0.682396052492148
33477080,35.1052138333,-89.8939583333,1263.5,3.25,N,0,0,gray,0,-0.30051515887869834,0.6212730481453537,-0.7089222377079822,-0.42078283128782024,-0.19616445783612985
33478798,43.597805,-79.5141616667,3206.10009765625,-4.75,N,0.02234316814666285,0.10054425665998282,melanic,1,0.11088461117842308,-0.6092502587440978,-0.5909278181127109,0.47652744282402226,0.7572708180757866
33479635,37.0217639724,-76.3378165243,3439.199951171875,3,N,0.00289389067524115,0.0797427652733119,gray,0,0.16025000874654682,0.5828191948050584,-0.6936395818036875,0.29088390078431325,-0.2687967918865073
33481235,43.594773312,-79.5155404151,3206.10009765625,-4.75,N,0.02232398397252432,0.24813966800228965,melanic,1,0.11088461117842308,-0.6092502587440978,-0.5910291298639375,1.793747176787473,0.7581225810371365
33481486,29.6507730363,-82.3441657525,4168.39990234375,9,N,0.03373356203544882,0,gray,0,0.3146784433995231,1.5057116749721469,-0.530775072224274,-0.42078283128782024,-0.19543037997656237
33482180,44.1696891785,-94.0402145386,1831.0999755859375,-11.25,N,0.05762614678899083,0.05303899082568807,gray,0,-0.18031002776488175,-1.6090504455917771,-0.40459817322232616,0.05256525419616865,-0.8554346003207962
33484242,43.5628916667,-79.6314866667,4280.7001953125,-5.25,N,0.01174448582068175,0,melanic,1,0.33846116366214013,-0.6861579654246884,-0.6468995299720063,-0.42078283128782024,0.589162242502004
33484954,41.7057098098,-70.2592763535,206.1000061035156,-1.25,N,0.16821615339918652,0.06333527019174898,gray,0,-0.5244491095009908,-0.07089631197996274,0.1794283872614988,0.14445471230351944,-0.4634372147716881
33487126,43.0237260267,-81.2704016114,2350,-5.25,N,0.0690346605557147,0.00458321397880263,gray,0,-0.0704184700612976,-0.6861579654246884,-0.34434973613797726,-0.37987979884967354,0.5978595046476719
33488601,35.9066166667,-78.5131916667,405.7999877929687,2,N,0.1481717011128776,0.00858505564387917,gray,0,-0.4821570666628512,0.4290037814438769,0.07357350141437302,-0.34416524129333714,-0.31801694864226426
33488790,38.0848779,-122.5597358,2785.5,5.25,Y,0.00603274920999712,0.00861821315713875,gray,0,0.02181080557604985,0.9289038748677164,-0.6770632490039223,-0.34386932605859194,0.0959485192409371
33489120,42.35609797,-71.06467745,11970.7998046875,-3,N,0.00600686498855835,0.03775743707093822,gray,0,1.9670543130345968,-0.34007328536203024,-0.6771999437495062,-0.08381543669601456,-0.449300820747003
33492052,42.71456333,-73.20761167,2604.39990234375,-8,N,0.19172821270310192,5.908419497784342e-4,gray,0,-0.01654219287329303,-1.1091503521679371,0.3035957288329519,-0.4155098443512778,-0.4018886278616323
33494230,34.5675307779,-87.0801844795,125.5999984741211,2.5,N,0.41921005385996407,0,gray,0,-0.5414972321013581,0.5059114881244676,1.504928845048912,-0.42078283128782024,-0.23269858694534387
33494551,42.1548340408,-71.2163427408,784.9000244140625,-4.25,N,0.09485251590514748,0.02168883747831116,gray,0,-0.40187205685422805,-0.532342552063507,-0.2080054703134373,-0.22722014208673308,-0.4864605322432304
33495550,43.5955112866,-79.5155770881,3206.10009765625,-4.75,N,0.02235597592433362,0.2003439380911436,melanic,1,0.11088461117842308,-0.6092502587440978,-0.5908601801536423,1.367192732678528,0.757068387266418
33495551,38.8318866667,-77.0528333333,3230.800048828125,0.25,N,0,0.04639175257731959,gray,0,0.11611551497833096,0.15982680806180943,-0.7089222377079822,-0.00675822556161852,-0.029530451738908243
33495653,27.2926352582,-82.520095222,1349.9000244140625,13.25,Y,0.00171575636259651,0.00543322848155561,gray,0,-0.2822175431111711,2.159427181757168,-0.6998613169449746,-0.3722938185878305,-0.4352648730593874
33500341,42.2297810232,-71.0028007464,1916,-3,N,0.03151862464183381,0,gray,0,-0.16233007884799977,-0.34007328536203024,-0.5424721713323297,-0.42078283128782024,-0.426119080555989
33500769,43.7630594193,-79.4481793878,2332.89990234375,-5.75,N,0.22407834101382487,0,melanic,1,-0.07403989284008944,-0.7630656721052792,0.47443697161464904,-0.42078283128782024,0.7787718685711091
33501916,45.36449654,-71.84724774,82.5999984741211,-11.5,N,0.25793304221251817,0.10713245997088792,gray,0,-0.5506036818198563,-1.6475042989320725,0.6532238738251931,0.53532406348834,-0.8795054432721997
33502750,42.3290332369,-71.1736703667,1057.300048828125,-4,N,0.2184535786145444,0.01954584650761713,gray,0,-0.3441837516066856,-0.49388869872321167,0.4447325639716562,-0.24634533013039783,-0.44828426390024867
33504093,40.1287765503,-88.2132568359,29.100000381469727,-4.75,N,0.05177345537757437,0,gray,0,-0.5619337990889371,-0.6092502587440978,-0.43550627549445,-0.42078283128782024,-0.4418814214622431
33504536,43.7360305556,-79.7497555556,5707.5,-6.25,N,0.04856321839080459,0,gray,0,0.6406258306330631,-0.8399733787858699,-0.45245955837406465,-0.42078283128782024,0.6004285120663069
33507187,44.9373021584,-123.0318721224,2214.5,2.25,Y,0,0.00229292060762396,gray,0,-0.09911437556958826,0.4674576347841723,-0.7089222377079822,-0.4003195916429979,-0.6823954361383837
33507213,44.9373260264,-123.0319688938,2214.5,2.25,Y,0,0.00286779466590192,gray,0,-0.09911437556958826,0.4674576347841723,-0.7089222377079822,-0.3951891106394173,-0.6823952815896762
33507548,44.9375521147,-123.0324257433,2214.5,2.25,Y,0,0.00630191922085362,gray,0,-0.09911437556958826,0.4674576347841723,-0.7089222377079822,-0.3645411616853686,-0.6823943582088002
33510318,48.4651966667,-123.3152466667,29.600000381469727,3.5,Y,0.00571610034931724,0,gray,0,-0.5618279101387221,0.659726901485649,-0.6787354737433225,-0.42078283128782024,-0.3080953649439411
33514173,37.432111678,-122.0873135635,0,6,Y,0,0.31606069281419985,melanic,1,-0.5680965360722425,1.044265434888603,-0.7089222377079822,2.3999104268479745,0.10160872046982806
33514287,42.0328141651,-82.826059071,17.299999237060547,-3.5,N,0.3070753365797766,0.04697794328272701,gray,0,-0.564432778556374,-0.41698099204262096,0.9127446572424136,-0.00152674879681694,0.9628107814535974
33518030,40.7782513889,-73.9741030556,4066.10009765625,-0.5,N,0.00744345834526195,0.00314915545376467,gray,0,0.2930136055483859,0.04446524804092333,-0.6696132846774362,-0.3926780977375542,-0.24781726813526825
33523526,41.3022966184,-74.5054769916,30.299999237060547,-5,N,0.01603206412825651,0,gray,0,-0.5616796658507816,-0.647704112084393,-0.6242568004114215,-0.42078283128782024,-0.38289978938455754
33523537,38.8319330786,-77.0526734909,3230.800048828125,0.25,N,0,0.04951345163136806,gray,0,0.11611551497833096,0.15982680806180943,-0.7089222377079822,0.02110147251497764,-0.029530380919479186
33525123,29.6227083333,-82.364655,4962.10009765625,9,N,0.04179788147724019,0,gray,0,0.4827666043338355,1.5057116749721469,-0.4881873476133774,-0.42078283128782024,-0.19560963209949314
33527790,36.0046416667,-78.9394133333,2877.89990234375,1.75,N,0.00741399762752076,0.00385527876631079,gray,0,0.04137906289436375,0.3905499281035816,-0.6697688669237817,-0.3863762787755795,-0.3181954786963271
33528829,39.4201083513,-76.3926948466,121.9000015258789,-0.75,N,0.39994274262811336,0.00171772115659891,gray,0,-0.542280809686655,0.00601139470062797,1.403178046279435,-0.40545297662403873,-0.22756213420446375
33529808,35.9852790833,-86.5894470215,604.5999755859375,1,N,0.3071366657035539,0,gray,0,-0.44005562264250897,0.2751883680826955,0.9130685367530044,-0.42078283128782024,-0.40460228486888206
33530368,43.5983972222,-79.5142277778,3206.10009765625,-4.75,N,0.02233037503578585,0.07271686229602062,melanic,1,0.11088461117842308,-0.6092502587440978,-0.5909953786163441,0.22818101614559633,0.7572676249226553
33531511,40.1268471667,-88.2085116667,29.100000381469727,-4.75,N,0.0492836676217765,0,gray,0,-0.5619337990889371,-0.6092502587440978,-0.44865486119332554,-0.42078283128782024,-0.44188057546336335
33532371,25.72951333,-80.32613333,1924.5,17.5,N,0.00803212851405622,0.07687894434882386,gray,0,-0.16052996669434316,2.813142688542189,-0.6665045136005688,0.26532564391192087,0.004396204634297456
33533316,40.7797548847,-73.9210138358,9904.900390625,-0.5,N,0.00739697076435364,0,gray,0,1.5295424726244822,0.04446524804092333,-0.6698587859014192,-0.42078283128782024,-0.22834711833584745
33537082,43.6883472222,-79.5505972222,3082.5,-5.75,N,0.0197594501718213,0,melanic,1,0.08470884200381608,-0.7630656721052792,-0.604572449923121,-0.42078283128782024,0.7288789007385037
33539617,43.59713667,-79.52133,3955.300048828125,-4.75,N,0.02234957020057306,0.06504297994269341,melanic,1,0.2695486038400031,-0.6092502587440978,-0.5908940088234286,0.15969521987328994,0.7524809178589196
33541096,39.9087511702,-75.0833621901,2627,-0.75,N,0.00859845227858985,0.06162224132989395,gray,0,-0.01175599164213516,0.00601139470062797,-0.6635137540332361,0.1291667341667791,-0.2630515496244744
33541330,35.1463282915,-85.3199367116,284.5,1.5,N,0.6019108280254777,0,gray,0,-0.5078457233998537,0.3520960747632862,2.4697728486279815,-0.42078283128782024,-0.2893538356691984
33541332,28.073871,-82.3753763,1098.5999755859375,12.5,N,0.02464183381088825,0.02979942693409742,gray,0,-0.33543733982999546,2.044065621736282,-0.5787885494506539,-0.1548369400069592,-0.12831916157794276
33541390,41.4379522085,-81.8581741074,1316.5999755859375,-3.25,N,0.09025787965616046,0,gray,0,-0.28926975753621414,-0.3785271387023256,-0.23226977490497716,-0.42078283128782024,0.5271971120652387
33541418,38.7180099487,-77.2603225708,803.20001220703125,0.25,N,0.26238900028645085,0,gray,0,-0.397996523861535,0.15982680806180943,0.6767558180518707,-0.42078283128782024,-0.2944430788729262
33541658,27.9899151245,-81.8570897486,0.800000011920929,12.25,N,0,0.15812088226869092,gray,0,-0.5679271137493738,2.0056117683959864,-0.7089222377079822,0.9903717878282398,-0.13042398215332415
33542326,43.595747,-79.55246,851.20001220703125,-4.75,N,0.14441887226697353,0.00863060989643268,melanic,1,-0.3878311846408859,-0.6092502587440978,0.05375478731768933,-0.34375869098202516,0.7502644006251638
33542617,44.5625567761,-79.2426339135,47,-9.25,N,0.3662940670679278,0.410432788764689,gray,0,-0.5581429747520237,-1.3014196188694145,1.2254791668362035,3.2421370651353714,0.9693154879543636
33542697,44.5624802074,-79.2426063425,47,-9.25,N,0.3659305993690852,0.41382277028964726,melanic,1,-0.5581429747520237,-1.3014196188694145,1.2235596915010567,3.272391058276732,0.838692023634356
33546781,37.83032849,-76.87250198,77,0.5,N,0.47510094212651416,0.00302826379542395,gray,0,-0.5517896377391179,0.19828066140210476,1.8000889977357069,-0.3937569990163252,-0.40495008207232186
33548781,46.0589480556,-73.0559047222,593.4000244140625,-12.25,N,0.00812064965197215,0.5023201856148491,melanic,1,-0.4424275247866093,-1.7628658589529584,-0.6660370328824476,4.062188930791632,1.5243356916706212
33551119,42.3529363471,-71.0709906556,7633.7001953125,-3,N,0.00602064220183486,0.10579128440366972,gray,0,1.048552463804565,-0.34007328536203024,-0.6771271861945555,0.5233547013802441,-0.4490857629017273
33551443,35.4955473492,-82.974241823,377.1000061035156,-0.75,N,0.14130434782608697,0,gray,0,-0.4882350885274284,0.00601139470062797,0.03730696302950357,-0.42078283128782024,-0.41720504581686885
33552222,40.48653,-74.2989883333,2016.300048828125,-1.75,N,0.02978235967926689,0,gray,0,-0.141088745094134,-0.14780401866055343,-0.5516413981481914,-0.42078283128782024,-0.3688559343399151
33552386,42.6711120605,-83.0191650391,625.5999755859375,-4.25,N,0.00687679083094555,0.00401146131805157,melanic,1,-0.435608286733475,-0.532342552063507,-0.672605859589658,-0.38498242284616585,0.8974727829160036
33554896,42.3545325548,-71.0696352181,7633.7001953125,-3,N,0.00602755453501722,0.11366245694603903,gray,0,1.048552463804565,-0.34007328536203024,-0.677090682117043,0.5936012199403249,-0.44908553694529585
33554969,38.9302583333,-77.0202305556,9374.2001953125,0,N,0,0.04320457796852647,melanic,1,1.4171518995033094,0.12137295472151403,-0.7089222377079822,-0.03520226221634184,-0.027437910368131056
33557049,40.7757930556,-73.9697163889,4066.10009765625,-0.5,N,0.00831422018348623,0.00688073394495412,gray,0,0.2930136055483859,0.04446524804092333,-0.665014785618012,-0.3593755120898974,-0.24751416830156775
33557064,42.31216848,-83.06389235,3714.89990234375,-3.25,N,0.00171919770773638,0.3793696275071633,melanic,1,0.21863716555443224,-0.3785271387023256,-0.6998431431784011,2.9649129384800643,0.9827359449970854
33558024,47.0779364091,-122.7114141361,0,2.25,Y,0.0160458452722063,0.03753581661891117,gray,0,-0.5680965360722425,0.4674576347841723,-0.6241840220985592,-0.08579329515519722,-0.6288860909674432
33559287,26.120634079,-80.1475524902,1477.0999755859375,16.5,N,0,0.0131578947368421,gray,0,-0.2552794045171688,2.6593272751810075,-0.7089222377079822,-0.3033547998391607,-0.08544325655209034
33559632,43.7963248984,-79.6172627807,3509.89990234375,-6.25,N,0.16714780600461893,0.00721709006928406,gray,0,0.1752226959662434,-0.8399733787858699,0.17378643756481033,-0.3563736916364192,0.6101065281780204
33560864,43.72423,-79.6046216667,3442.10009765625,-6.25,N,0.21157742402315485,0.00984081041968162,melanic,1,0.16086419567994775,-0.8399733787858699,0.4084195458386593,-0.3329582196341773,0.7147335515142825
33562742,37.475011,-122.171509,1233.9000244140625,6.25,Y,0,0,gray,0,-0.306783779561073,1.082719288228898,-0.7089222377079822,-0.42078283128782024,0.0929283291426237
33563420,35.7201463,-79.1772371,594.70001220703125,1.75,N,0.3581806696146557,0.01231838281743524,gray,0,-0.4421522161012295,0.3905499281035816,1.182632260920241,-0.3108470494767568,-0.3627951920174567
33569391,40.8655108413,-73.8788271323,516.29998779296875,-1.25,N,0.14893617021276595,0,melanic,1,-0.4587556086653152,-0.07089631197996274,0.07761066781565258,-0.42078283128782024,-0.21929397237510853
33569455,40.7943954468,-73.9603729248,29814.900390625,-0.75,N,0.00602236879839403,0.06051046745053054,gray,0,5.746040470189552,0.00601139470062797,-0.6771180680266422,0.11924467439348305,-0.24378692078314954
33570775,41.4987871781,-71.2527622147,40.79999923706055,-2.25,Y,0.2862915760024868,0.12123096052222568,gray,0,-0.5594559978962645,-0.22471172534114417,0.8029854793932026,0.661146560113569,-0.702461293624582
33573352,36.3545376805,-95.9792387274,114.4000015258789,-1,N,0.416403785488959,0,gray,0,-0.5438691439398815,-0.03244245863966738,1.4901089231160969,-0.42078283128782024,-0.36621434350698906
33574909,35.4872093201,-86.0855178833,209.3999938964844,1,N,0.10960092539039908,0,gray,0,-0.5237502450147506,0.2751883680826955,-0.13011902172465134,-0.42078283128782024,-0.366443831084136
33586650,43.0096745387,-82.4457265558,926.29998779296875,-4.75,N,0.01549942594718714,0.02898966704936854,gray,0,-0.3719266694889376,-0.6092502587440978,-0.6270696661884241,-0.16206366670690445,0.5810661959848508
33587425,40.69109667,-73.9758,9897.599609375,-0.5,N,0,0,gray,0,1.527996328499857,0.04446524804092333,-0.7089222377079822,-0.42078283128782024,-0.2537121708414483
33587961,28.13009717,-80.589805,1800.5999755859375,14.25,N,0,0.2601602747567258,gray,0,-0.18676925372800252,2.3132425951183495,-0.7089222377079822,1.9010254470748575,-0.1518037812538765
33590845,27.8183722222,-82.5928805556,1591.199951171875,14,Y,0,0.06767371601208459,gray,0,-0.23111555124844307,2.274788741778054,-0.7089222377079822,0.18317330387289885,-0.15250054605303073
33591575,37.47544,-122.1727,1233.9000244140625,6.25,Y,0,0,gray,0,-0.306783779561073,1.082719288228898,-0.7089222377079822,-0.42078283128782024,0.09009903015338923
33595729,35.817422,-81.180358,31.799999237060547,1,N,0.5456780008193364,0.0909463334698894,gray,0,-0.5613619990001363,0.2751883680826955,2.172806914126842,0.390870485632206,-0.3228752192684051
33596611,38.8318891777,-77.0526790247,3230.800048828125,0.25,N,0,0.04820659971305596,gray,0,0.11611551497833096,0.15982680806180943,-0.7089222377079822,0.00943843285464323,-0.029530410569725125
33598114,43.7663633,-79.3769819,4708.5,-5.75,N,0.04619799139167862,0,gray,0,0.429059708103304,-0.7630656721052792,-0.4649503378884559,-0.42078283128782024,0.7855812065817714
33600895,43.8332610888,-79.3542449921,4,-5.75,N,0.01116838487972508,0,gray,0,-0.5672494244705217,-0.7630656721052792,-0.6499419228730606,-0.42078283128782024,0.7814897254073945
33601295,38.6222684781,-90.2037824745,2294.199951171875,-2.75,N,0,0,gray,0,-0.08223568724601997,-0.30161943202173486,-0.7089222377079822,-0.42078283128782024,-0.4453176951236955
33601945,40.9261542047,-73.8784057741,642.0999755859375,-1.75,N,0.15763829177414732,0.00458584121524792,melanic,1,-0.43211395137637687,-0.14780401866055343,0.12356662966236376,-0.3798563519981756,-0.2081621081586982
33607834,45.369446108,-75.7956230437,1643.0999755859375,-11.5,N,0.13587921847246892,0.38040260509177026,gray,0,-0.22012427304575735,-1.6475042989320725,0.008656818828488,2.9741317783261794,0.44799079285838644
