ID,A_,TEMPERATE_OR_SUBPOLAR_NEEDLEAF_FOREST,SUBPOLAR_TAIGA_NEEDLELEAF_FOREST,TROPICAL_OR_SUBTROPICAL_BROADLEAF_EVERGREEN_FOREST,TROPICAL_OR_SUBTROPICAL_BROADLEAF_DECIDUOUS_FOREST,TEMPERATE_OR_SUBPOLAR_BROADLEAF_DECIDUOUS_FOREST,MIXED_FOREST,TROPICAL_OR_SUBTROPICAL_SHRUBLAND,TEMPERATE_OR_SUBPOLAR_SHRUBLAND,TROPICAL_OR_SUBTROPICAL_GRASSLAND,TEMPERATE_OR_SUBPOLAR_GRASSLAND,SUBPOLAR_OR_POLAR_SHRUBLAND_LICHEN_MOSS,SUBPOLAR_OR_POLAR_GRASSLAND_LICHEN_MOSS,SUBPOLAR_OR_POLAR_BARREN_LICHEN_MOSS,WETLAND,CROPLAND,BARREN_LAND,URBAN_AND_BUILT_UP
19425046,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26100.000000000000000,0.000000000000000,0.000000000000000,2504700.000000000000000,0.000000000000000
19425785,734400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,775800.000000000000000,648000.000000000000000,0.000000000000000,68400.000000000000000,0.000000000000000,65700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,151200.000000000000000,482400.000000000000000,0.000000000000000,207900.000000000000000,4500.000000000000000
19427320,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25200.000000000000000,0.000000000000000,0.000000000000000,2529000.000000000000000,0.000000000000000
19428549,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,46800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,313200.000000000000000,0.000000000000000,0.000000000000000,2778300.000000000000000,0.000000000000000
19429133,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,65700.000000000000000,602100.000000000000000,0.000000000000000,33300.000000000000000,0.000000000000000,44100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,16200.000000000000000,2354400.000000000000000,0.000000000000000
19429166,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,65700.000000000000000,602100.000000000000000,0.000000000000000,33300.000000000000000,0.000000000000000,44100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,16200.000000000000000,2352600.000000000000000,0.000000000000000
19431617,0.000000000000000,0.000000000000000,13500.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,28800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1728900.000000000000000,1151100.000000000000000,0.000000000000000,13500.000000000000000,213300.000000000000000
19431991,15300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,369000.000000000000000,105300.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000,43200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,121500.000000000000000,391500.000000000000000,0.000000000000000,1758600.000000000000000,332100.000000000000000
19433109,62100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,221400.000000000000000,1493100.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000,86400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1095300.000000000000000,12600.000000000000000,168300.000000000000000,0.000000000000000
19440646,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,99000.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,75600.000000000000000,0.000000000000000,0.000000000000000,2411100.000000000000000,546300.000000000000000
19448637,1257300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1377900.000000000000000,162900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,94500.000000000000000,0.000000000000000,180900.000000000000000,66600.000000000000000
19448774,9900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,126000.000000000000000,0.000000000000000,29700.000000000000000,0.000000000000000,465300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,495900.000000000000000,17100.000000000000000,1726200.000000000000000,265500.000000000000000
19450223,0.000000000000000,0.000000000000000,816300.000000000000000,0.000000000000000,0.000000000000000,250200.000000000000000,21600.000000000000000,0.000000000000000,39600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,64800.000000000000000,198000.000000000000000,29700.000000000000000,214200.000000000000000,1504800.000000000000000
19451444,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,72000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,711000.000000000000000,7200.000000000000000,0.000000000000000,2346300.000000000000000,0.000000000000000
19452711,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,65700.000000000000000,599400.000000000000000,0.000000000000000,32400.000000000000000,0.000000000000000,45900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,16200.000000000000000,2356200.000000000000000,0.000000000000000
