,database,inat.id,year,latitude,longitude,morph.class
5186,iNaturalist,6814406,2017,44.70605361,-73.1442806,gray
5187,iNaturalist,6823200,2017,36.05407053,-76.79999643,gray
5188,iNaturalist,6824349,2017,42.44062855,-71.14591169,melanic
5189,iNaturalist,6826382,2017,42.35450011,-71.07067312,gray
5190,iNaturalist,6826422,2017,37.95874422,-122.5305176,melanic
5191,iNaturalist,6826432,2017,42.35254288,-71.07040405,gray
5192,iNaturalist,6848756,2017,45.53656116,-73.62817514,gray
5193,iNaturalist,6849557,2017,30.91703667,-94.00108333,gray
5194,iNaturalist,6853957,2017,38.93977073,-77.04145834,gray
5195,iNaturalist,6863012,2017,26.92022238,-81.16130516,gray
5196,iNaturalist,6863235,2017,45.387086,-75.703204,gray
5197,iNaturalist,6864536,2017,32.48122742,-95.29404759,gray
5199,iNaturalist,6871461,2017,38.9873,-77.00919445,gray
5200,iNaturalist,6872506,2017,26.43074667,-80.08625,gray
5201,iNaturalist,6872602,2017,42.17070956,-82.81749129,melanic
5202,iNaturalist,6875399,2017,40.78096667,-73.97599667,gray
5203,iNaturalist,6876419,2017,42.10711542,-83.11418463,melanic
5204,iNaturalist,6876760,2017,39.057973,-77.0200385,gray
5205,iNaturalist,6877893,2017,50.9151645,-113.9828345,gray
5206,iNaturalist,6878591,2017,33.50944519,-86.8033371,gray
5207,iNaturalist,6879570,2017,42.327121,-72.532851,gray
5208,iNaturalist,6880360,2017,38.892545,-77.03877217,gray
5209,iNaturalist,6883333,2017,49.21636369,-123.1704283,gray
5210,iNaturalist,6883593,2017,48.51922,-123.430598,gray
5211,iNaturalist,6886889,2017,48.51924655,-123.429993,gray
5212,iNaturalist,6887554,2017,40.65822167,-73.96443,gray
5213,iNaturalist,6891548,2017,48.44640306,-123.3972564,gray
5214,iNaturalist,6893752,2017,38.63869386,-78.68528898,gray
5215,iNaturalist,6893971,2017,29.75696032,-95.62529921,gray
5216,iNaturalist,6896805,2017,47.79266371,-122.2781242,gray
5217,iNaturalist,6900915,2017,43.9581699,-77.40619023,melanic
5218,iNaturalist,6901388,2017,30.02299096,-95.29487382,gray
5219,iNaturalist,6903283,2017,29.92954167,-90.0854195,gray
5220,iNaturalist,6905817,2017,27.98332833,-81.85687167,gray
5221,iNaturalist,6906052,2017,33.82508,-84.38533833,gray
5222,iNaturalist,6906240,2017,38.74605333,-77.17492167,gray
5223,iNaturalist,6906259,2017,38.74571667,-77.175125,gray
5225,iNaturalist,6908022,2017,44.94653667,-93.0255805,gray
5226,iNaturalist,6908151,2017,26.33578049,-81.75223913,gray
5227,iNaturalist,6909127,2017,45.49773833,-73.59713,gray
5228,iNaturalist,6909153,2017,45.50332833,-73.56385,gray
5229,iNaturalist,6924399,2017,35.96915006,-78.96401547,gray
5230,iNaturalist,6926492,2017,45.387086,-75.703204,melanic
5231,iNaturalist,6926690,2017,45.387086,-75.703204,gray
5232,iNaturalist,6928452,2017,32.197155,-80.69795333,gray
5233,iNaturalist,6928453,2017,32.19716333,-80.69780833,gray
5234,iNaturalist,6929147,2017,39.05857176,-77.03381907,melanic
5235,iNaturalist,6929251,2017,39.05856655,-77.03356124,gray
5236,iNaturalist,6929401,2017,38.88821937,-77.02678364,gray
5237,iNaturalist,6932890,2017,45.448234,-75.652531,melanic
5238,iNaturalist,6936006,2017,42.46065333,-71.15734833,gray
5239,iNaturalist,6936774,2017,31.331512,-94.707235,gray
5240,iNaturalist,6937165,2017,43.64265003,-79.45853867,gray
5241,iNaturalist,6943872,2017,42.2058033333,-79.4635083333,other
5242,iNaturalist,6954170,2017,43.81927402,-79.17091799,melanic
5243,iNaturalist,6955713,2017,43.501095,-72.368746,gray
5244,iNaturalist,6957835,2017,45.368929,-75.791635,melanic
5245,iNaturalist,6957836,2017,45.369036,-75.79232,gray
5246,iNaturalist,6959387,2017,45.371929,-75.794516,melanic
5247,iNaturalist,6960005,2017,31.331512,-94.707235,gray
5248,iNaturalist,6966134,2017,31.331512,-94.707235,gray
5249,iNaturalist,6982627,2017,45.446419,-75.652363,melanic
5250,iNaturalist,6982866,2017,45.49784167,-73.59677167,gray
5251,iNaturalist,6982952,2017,45.53735098,-73.58032907,gray
5252,iNaturalist,6985733,2017,31.91978839,-95.88043749,gray
5253,iNaturalist,6990778,2017,40.101547,-82.899566,gray
5254,iNaturalist,6990789,2017,40.101547,-82.899566,gray
5255,iNaturalist,6991515,2017,28.46270333,-81.54882,gray
5256,iNaturalist,6993087,2017,37.377182,-122.041047,melanic
5257,iNaturalist,6995740,2017,31.331512,-94.707235,gray
5258,iNaturalist,7003806,2017,39.03840035,-77.02522709,gray
5259,iNaturalist,7003824,2017,39.05168115,-77.02463477,gray
5260,iNaturalist,7004176,2017,30.41705929,-91.17833935,gray
5261,iNaturalist,7006448,2017,45.387086,-75.703204,melanic
5262,iNaturalist,7010525,2017,45.387086,-75.703204,gray
5263,iNaturalist,7010563,2017,45.387086,-75.703204,melanic
5264,iNaturalist,7014924,2017,38.16039308,-78.58690208,gray
5265,iNaturalist,7019446,2017,45.373248,-75.892349,melanic
5266,iNaturalist,7019542,2017,45.387086,-75.703204,melanic
5267,iNaturalist,7019590,2017,45.387086,-75.703204,gray
5268,iNaturalist,7024103,2017,29.86628046,-90.10127677,gray
5269,iNaturalist,7029009,2017,38.98838915,-76.8981639,gray
5270,iNaturalist,7029034,2017,38.98661357,-76.89741695,gray
5271,iNaturalist,7031505,2017,49.28325432,-123.0593358,melanic
5273,iNaturalist,7037668,2017,40.43125264,-79.91176128,gray
5274,iNaturalist,7037859,2017,40.39601259,-79.92373466,gray
5275,iNaturalist,7038232,2017,26.32103,-80.15075,gray
5276,iNaturalist,7041259,2017,39.92658842,-83.15757751,gray
5277,iNaturalist,7042465,2017,39.04323498,-77.04498606,gray
5278,iNaturalist,7042790,2017,39.58115025,-78.27321053,gray
5279,iNaturalist,7046970,2017,39.06311615,-77.03844995,gray
5280,iNaturalist,7046985,2017,39.06229801,-77.03587325,gray
5282,iNaturalist,7057801,2017,28.46338833,-81.54901167,gray
5283,iNaturalist,7060580,2017,35.09908643,-92.44303015,gray
5284,iNaturalist,7060593,2017,35.0990363,-92.44307206,gray
5285,iNaturalist,7060709,2017,35.10023064,-92.44200354,gray
5286,iNaturalist,7060822,2017,35.10014368,-92.44245406,gray
5287,iNaturalist,7060977,2017,35.1002046978,-92.4422921241,gray
5288,iNaturalist,7060994,2017,35.10096502,-92.44137665,gray
5289,iNaturalist,7062028,2017,29.75699572,-95.6251056,gray
5290,iNaturalist,7062029,2017,29.75707024,-95.62455091,gray
5291,iNaturalist,7063982,2017,35.09875371,-92.44269462,gray
5292,iNaturalist,7064027,2017,35.09986121,-92.44148428,gray
5293,iNaturalist,7064035,2017,35.09971775,-92.44153105,gray
5294,iNaturalist,7067018,2017,35.11172925,-89.91626143,gray
5295,iNaturalist,7067254,2017,47.34776249,-122.5035575,gray
5296,iNaturalist,7070362,2017,43.385595,-80.34697,melanic
5297,iNaturalist,7071059,2017,46.0790596,-64.81951904,gray
5298,iNaturalist,7071215,2017,40.60618584,-73.93158213,gray
5299,iNaturalist,7076145,2017,40.7906949,-73.9262459,gray
5300,iNaturalist,7076291,2017,39.05933333,-77.03672778,gray
5301,iNaturalist,7076357,2017,39.05771238,-77.03618846,melanic
5302,iNaturalist,7080444,2017,43.80873762,-72.20948696,gray
5303,iNaturalist,7080690,2017,36.01191899,-93.38080644,gray
5304,iNaturalist,7080691,2017,36.00952381,-93.37368786,gray
5305,iNaturalist,7082992,2017,35.8911423,-93.44256163,gray
5306,iNaturalist,7087380,2017,40.06386171,-75.00875742,gray
5307,iNaturalist,7091188,2017,37.33365,-121.882995,gray
5309,iNaturalist,7096205,2017,42.334789,-71.023934,gray
5310,iNaturalist,7096379,2017,42.334773,-71.023986,gray
5311,iNaturalist,7102894,2017,33.93654251,-84.4002533,gray
5312,iNaturalist,7103846,2017,37.18391397,-86.09396031,gray
5313,iNaturalist,7107978,2017,41.81545333,-72.53634667,gray
5314,iNaturalist,7111643,2017,32.80562878,-79.9876341,gray
5316,iNaturalist,7123308,2017,45.56815833,-122.5627967,gray
5317,iNaturalist,7129640,2017,31.331512,-94.707235,gray
5318,iNaturalist,7130247,2017,25.60502649,-80.4009942,gray
5319,iNaturalist,7130814,2017,38.98217179,-77.09135728,melanic
5320,iNaturalist,7130815,2017,38.98235119,-77.0914603,melanic
5321,iNaturalist,7136484,2017,41.79022,-71.413475,gray
5322,iNaturalist,7137655,2017,40.44064641,-79.95066036,gray
5323,iNaturalist,7137749,2017,40.43688533,-79.9499841,gray
5324,iNaturalist,7139564,2017,39.127134,-84.244453,gray
5325,iNaturalist,7144571,2017,32.708823,-94.081753,gray
5327,iNaturalist,7149339,2017,45.387086,-75.703204,melanic
5328,iNaturalist,7149442,2017,45.387086,-75.703204,gray
5329,iNaturalist,7150356,2017,45.370627,-75.796899,melanic
5330,iNaturalist,7151690,2017,35.997612,-78.91822815,gray
5331,iNaturalist,7155050,2017,45.371929,-75.794516,melanic
5333,iNaturalist,7159111,2017,30.447175,-91.1856,gray
5334,iNaturalist,7164756,2017,45.51381667,-73.531945,gray
5337,iNaturalist,7176747,2017,39.23994667,-76.861825,gray
5338,iNaturalist,7179434,2017,28.79848667,-82.58936333,gray
5339,iNaturalist,7188713,2017,25.7476051,-80.20530676,gray
5340,iNaturalist,7188715,2017,25.74759001,-80.20528544,gray
5341,iNaturalist,7189503,2017,39.32230333,-82.09465,gray
5342,iNaturalist,7197291,2017,49.09845537,-123.1784776,melanic
5343,iNaturalist,7197396,2017,44.492924,-73.155919,gray
5344,iNaturalist,7198197,2017,38.97797833,-76.72551167,gray
5345,iNaturalist,7202597,2017,31.331512,-94.707235,gray
5346,iNaturalist,7202653,2017,38.67077,-77.20891667,gray
5347,iNaturalist,7205028,2017,40.76915793,-73.97822795,gray
5348,iNaturalist,7205984,2017,25.75138855,-80.21028137,gray
5349,iNaturalist,7209259,2017,41.69363333,-72.59762,gray
5350,iNaturalist,7217847,2017,33.9810973,-84.1496348,gray
5351,iNaturalist,7218613,2017,30.43774461,-91.16412473,gray
5352,iNaturalist,7221661,2017,42.10274005,-72.81392029,melanic
5353,iNaturalist,7225073,2017,39.36563,-77.141175,gray
5354,iNaturalist,7225347,2017,32.84436167,-87.95263667,gray
5355,iNaturalist,7228439,2017,48.4186158,-123.342394,gray
5356,iNaturalist,7231734,2017,46.41158333,-94.354775,gray
5357,iNaturalist,7237466,2017,38.42023833,-121.470505,gray
5360,iNaturalist,7240403,2017,32.70741028,-94.14152298,gray
5362,iNaturalist,7247112,2017,46.78148333,-71.27381167,gray
5363,iNaturalist,7247627,2017,40.30706333,-76.82714667,gray
5364,iNaturalist,7250661,2017,30.44305003,-91.14450932,gray
5365,iNaturalist,7257770,2017,45.51592541,-122.6828992,gray
5366,iNaturalist,7261433,2017,40.013727,-75.190989,gray
5370,iNaturalist,7270509,2017,40.86036426,-73.93417424,gray
5371,iNaturalist,7272429,2017,41.93650888,-87.6363945,gray
5372,iNaturalist,7272430,2017,41.93140081,-87.63725281,gray
5373,iNaturalist,7279838,2017,45.47769165,-90.99623871,melanic
5374,iNaturalist,7280244,2017,30.41487486,-91.18035377,gray
5375,iNaturalist,7283508,2017,43.6733826,-70.4425341,gray
5376,iNaturalist,7284516,2017,42.65661667,-82.83872167,melanic
5377,iNaturalist,7287312,2017,40.60275296,-74.53277349,gray
5378,iNaturalist,7287323,2017,40.60275296,-74.53277349,gray
5379,iNaturalist,7287327,2017,40.60275296,-74.53277349,gray
5380,iNaturalist,7287705,2017,33.95909464,-83.36687565,gray
5381,iNaturalist,7289783,2017,25.721228,-80.277556,gray
5382,iNaturalist,7289915,2017,25.720513,-80.277384,gray
5383,iNaturalist,7290047,2017,37.77092059,-122.4630236,gray
5384,iNaturalist,7293559,2017,40.7834904,-74.69369531,gray
5385,iNaturalist,7295903,2017,39.01654053,-77.063591,gray
5386,iNaturalist,7295904,2017,39.02607727,-77.09656525,gray
5387,iNaturalist,7295907,2017,39.01358032,-77.07089996,gray
5388,iNaturalist,7297507,2017,43.01944351,-77.58110809,gray
5389,iNaturalist,7310577,2017,45.368417,-75.793304,gray
5390,iNaturalist,7310707,2017,42.73111667,-84.49282,gray
5391,iNaturalist,7310736,2017,45.36944,-75.791845,melanic
5392,iNaturalist,7312947,2017,32.51175134,-80.30197408,gray
5393,iNaturalist,7313459,2017,39.3281284,-82.111884,gray
5394,iNaturalist,7314380,2017,49.18973266,-123.9719447,melanic
5395,iNaturalist,7315254,2017,47.87893727,-122.224735,gray
5396,iNaturalist,7318594,2017,38.89011167,-77.02643617,gray
5397,iNaturalist,7319396,2017,40.8569450378,-73.9102783203,gray
5398,iNaturalist,7320692,2017,43.51916504,-79.66889191,melanic
5399,iNaturalist,7331931,2017,44.4951114,-69.9217844,gray
5400,iNaturalist,7332126,2017,45.371929,-75.794516,gray
5401,iNaturalist,7332219,2017,41.17799332,-73.60285297,gray
5402,iNaturalist,7332221,2017,41.17799736,-73.60285163,gray
5404,iNaturalist,7338622,2017,41.65085146,-72.28207089,gray
5405,iNaturalist,7338837,2017,42.59037,-71.78776667,gray
5406,iNaturalist,7345620,2017,43.19591585,-81.02374077,melanic
5408,iNaturalist,7351056,2017,46.38699053,-82.64660329,melanic
5409,iNaturalist,7351345,2017,32.421113,-81.78958,gray
5410,iNaturalist,7351651,2017,38.9032672,-77.0249609,melanic
5411,iNaturalist,7353552,2017,39.04779816,-77.02745056,gray
5412,iNaturalist,7354796,2017,42.17404617,-71.13996148,gray
5413,iNaturalist,7356467,2017,37.372177,-122.0816653,gray
5414,iNaturalist,7362664,2017,49.29982685,-123.1347747,melanic
5415,iNaturalist,7363541,2017,38.78030333,-77.05280283,gray
5416,iNaturalist,7367590,2017,41.9631998,-87.6331366,gray
5417,iNaturalist,7370437,2017,35.99825287,-78.9174118,gray
5418,iNaturalist,7372319,2017,41.98152,-87.74257,gray
5419,iNaturalist,7381730,2017,39.10028839,-77.29415894,gray
5420,iNaturalist,7381731,2017,39.07216263,-77.26052094,gray
5421,iNaturalist,7387395,2017,46.7866719,-92.1004852,gray
5422,iNaturalist,7390354,2017,41.06612892,-81.36960534,melanic
5423,iNaturalist,7392299,2017,42.65375109,-73.74658443,gray
5424,iNaturalist,7394228,2017,42.28261167,-83.72280833,melanic
5425,iNaturalist,7395239,2017,40.44317154,-79.95274477,gray
5426,iNaturalist,7396303,2017,28.35628336,-81.56023345,gray
5427,iNaturalist,7398470,2017,37.76953278,-122.4764246,gray
5428,iNaturalist,7399138,2017,38.89201167,-77.0699695,gray
5429,iNaturalist,7401313,2017,43.72950333,-79.35510333,melanic
5430,iNaturalist,7408011,2017,39.73818928,-75.53807603,gray
5431,iNaturalist,7408938,2017,41.93376357,-87.63497938,gray
5432,iNaturalist,7410721,2017,38.8285783333,-77.4429383333,melanic
5433,iNaturalist,7411838,2017,39.01867789,-77.02341816,gray
5434,iNaturalist,7412160,2017,41.78924996,-87.94442617,gray
5435,iNaturalist,7412464,2017,38.9073,-77.04502783,gray
5436,iNaturalist,7413217,2017,47.36614836,-122.4932432,gray
5437,iNaturalist,7413960,2017,38.63505445,-77.7982701,melanic
5438,iNaturalist,7414055,2017,30.18732452,-93.24800873,gray
5439,iNaturalist,7415226,2017,49.29964756,-123.1347763,gray
5440,iNaturalist,7415546,2017,49.29959985,-123.1348783,gray
5441,iNaturalist,7416820,2017,47.34116614,-122.5034643,gray
5442,iNaturalist,7416822,2017,47.38967288,-122.5033802,gray
5443,iNaturalist,7417672,2017,29.37732179,-95.60513556,gray
5444,iNaturalist,7421732,2017,42.4790395,-76.4547227,gray
5445,iNaturalist,7426200,2017,47.39812667,-122.3013335,gray
5446,iNaturalist,7427339,2017,38.890175,-77.02166667,other
5447,iNaturalist,7433375,2017,40.96804654,-76.88872556,gray
5448,iNaturalist,7434657,2017,38.99813426,-77.03140399,melanic
5449,iNaturalist,7436329,2017,45.4468244,-75.66518068,melanic
5450,iNaturalist,7436750,2017,36.362605,-89.43163333,gray
5451,iNaturalist,7439959,2017,34.91554501,-82.23346701,gray
5452,iNaturalist,7441141,2017,42.65269667,-71.167405,other
5454,iNaturalist,7445453,2017,45.387086,-75.703204,gray
5455,iNaturalist,7445519,2017,45.387086,-75.703204,melanic
5456,iNaturalist,7450784,2017,38.9819234,-76.99292301,gray
5457,iNaturalist,7451333,2017,36.38178167,-94.20500167,gray
5460,iNaturalist,7460202,2017,38.90223,-77.03433333,gray
5461,iNaturalist,7463242,2017,45.36942351,-75.79186678,melanic
5462,iNaturalist,7463306,2017,45.37071993,-75.79697371,gray
5463,iNaturalist,7463324,2017,45.37084052,-75.79714537,gray
5464,iNaturalist,7463893,2017,47.69893464,-122.3704628,gray
5465,iNaturalist,7466153,2017,41.55607208,-72.65890676,gray
5467,iNaturalist,7466746,2017,44.74039,-84.66287667,melanic
5468,iNaturalist,7470552,2017,29.21582222,-82.05068333,gray
5469,iNaturalist,7472533,2017,49.30070833,-123.1339112,gray
5470,iNaturalist,7474403,2017,42.35634167,-71.0642695,gray
5471,iNaturalist,7476750,2017,42.35345459,-71.07133484,other
5472,iNaturalist,7477112,2017,44.22523,-76.48919667,gray
5473,iNaturalist,7477366,2017,30.2931881,-93.25701904,gray
5474,iNaturalist,7478047,2017,38.8966824,-77.063008,gray
5475,iNaturalist,7480618,2017,31.331512,-94.707235,gray
5476,iNaturalist,7481274,2017,40.76706578,-73.97824287,gray
5477,iNaturalist,7482067,2017,43.56433839,-79.67388153,gray
5478,iNaturalist,7482702,2017,40.74172179,-73.98809263,gray
5479,iNaturalist,7486947,2017,42.42019492,-88.32270236,gray
5480,iNaturalist,7491182,2017,31.331512,-94.707235,gray
5481,iNaturalist,7496379,2017,43.72166667,-79.79444444,melanic
5482,iNaturalist,7497047,2017,43.66826667,-79.29773667,melanic
5483,iNaturalist,7498639,2017,38.87909761,-77.01733262,gray
5484,iNaturalist,7499476,2017,43.09320306,-79.07587639,gray
5485,iNaturalist,7499773,2017,39.0556488,-77.03850555,gray
5486,iNaturalist,7501894,2017,28.40887833,-81.462845,gray
5487,iNaturalist,7502133,2017,29.58836667,-95.15138667,gray
5489,iNaturalist,7505781,2017,26.87451,-82.02865,gray
5490,iNaturalist,7505827,2017,31.331512,-94.707235,gray
5491,iNaturalist,7506868,2017,34.122975,-84.26162833,gray
5492,iNaturalist,7510707,2017,38.88884484,-77.02118956,gray
5493,iNaturalist,7511922,2017,44.5895244,-75.6842858,gray
5494,iNaturalist,7512517,2017,43.650095,-79.37426667,melanic
5495,iNaturalist,7512682,2017,43.65047833,-79.37287167,melanic
5496,iNaturalist,7512769,2017,43.650495,-79.37288667,melanic
5497,iNaturalist,7518339,2017,43.24254874,-79.87401284,gray
5498,iNaturalist,7518638,2017,31.331512,-94.707235,gray
5499,iNaturalist,7518862,2017,41.60944483,-72.23447066,gray
5500,iNaturalist,7523548,2017,40.44833333,-79.94947833,gray
5501,iNaturalist,7523857,2017,45.369461,-75.796362,melanic
5502,iNaturalist,7524012,2017,38.9636691,-77.08973777,melanic
5503,iNaturalist,7524859,2017,40.76629318,-73.97171425,melanic
5504,iNaturalist,7526056,2017,44.47815484,-77.3132278,melanic
5505,iNaturalist,7526284,2017,38.7890677,-77.2308718,gray
5507,iNaturalist,7529924,2017,43.655095,-79.35578833,gray
5508,iNaturalist,7530969,2017,30.40218942,-81.6417032,gray
5509,iNaturalist,7534150,2017,45.50197167,-73.55332167,gray
5510,iNaturalist,7535133,2017,45.44587599,-75.6515336,melanic
5511,iNaturalist,7535236,2017,45.37081037,-75.79712391,gray
5512,iNaturalist,7535250,2017,45.37084052,-75.79716682,melanic
5513,iNaturalist,7537373,2017,45.371929,-75.794516,melanic
5514,iNaturalist,7539018,2017,32.06635591,-81.09676123,gray
5515,iNaturalist,7539181,2017,39.14898617,-84.47319667,gray
5516,iNaturalist,7541191,2017,38.92569135,-89.93462149,gray
5517,iNaturalist,7541943,2017,39.750245,-75.56117167,gray
5519,iNaturalist,7544636,2017,44.05762682,-79.4327304,gray
5520,iNaturalist,7546309,2017,33.04347362,-80.2399133,gray
5521,iNaturalist,7555155,2017,44.982825,-93.05947783,gray
5522,iNaturalist,7560119,2017,28.40509167,-81.46473667,gray
5523,iNaturalist,7560611,2017,39.50434312,-86.43290341,gray
5524,iNaturalist,7562060,2017,43.4489912,-80.56057975,gray
5525,iNaturalist,7562096,2017,49.304385,-122.8745717,gray
5526,iNaturalist,7562536,2017,42.4791871,-76.4506817,gray
5527,iNaturalist,7571748,2017,47.41779287,-122.4606115,gray
5528,iNaturalist,7572115,2017,43.83057833,-79.41156667,melanic
5529,iNaturalist,7574611,2017,38.8878479,-77.01176453,gray
5530,iNaturalist,7574614,2017,38.88806915,-77.01068115,gray
5531,iNaturalist,7574616,2017,38.88808441,-77.01058197,gray
5532,iNaturalist,7576249,2017,41.98428333,-87.730095,gray
5533,iNaturalist,7576792,2017,34.69751816,-82.48280657,gray
5534,iNaturalist,7577067,2017,40.91928,-72.89468333,gray
5535,iNaturalist,7578905,2017,27.88357801,-82.66240619,gray
5536,iNaturalist,7582816,2017,39.26116667,-94.904135,gray
5537,iNaturalist,7585193,2017,45.371929,-75.794516,melanic
5538,iNaturalist,7585469,2017,32.7621216667,-79.836395,gray
5539,iNaturalist,7586375,2017,39.8759283333,-75.5558166667,gray
5540,iNaturalist,7588558,2017,40.7611,-73.96433333,gray
5541,iNaturalist,7589961,2017,34.68035877,-82.79157082,gray
5542,iNaturalist,7590409,2017,39.05243683,-77.04346466,gray
5543,iNaturalist,7590754,2017,41.89875963,-87.63077873,gray
5544,iNaturalist,7591594,2017,41.89913879,-87.63078124,gray
5545,iNaturalist,7592121,2017,37.335651,-121.88241,gray
5546,iNaturalist,7593086,2017,35.897775,-85.00231945,gray
5547,iNaturalist,7593757,2017,42.30838167,-71.11922,gray
5548,iNaturalist,7593827,2017,39.32974362,-76.61934826,gray
5549,iNaturalist,7595322,2017,43.00620897,-81.27578343,gray
5551,iNaturalist,7596866,2017,40.00271922,-75.2666027,melanic
5552,iNaturalist,7597765,2017,47.64606333,-122.33763,gray
5553,iNaturalist,7598641,2017,44.97253273,-73.23307157,gray
5554,iNaturalist,7599696,2017,40.0968118,-83.110274,gray
5555,iNaturalist,7603058,2017,31.331512,-94.707235,gray
5556,iNaturalist,7605491,2017,40.87688065,-73.91799164,gray
5557,iNaturalist,7606937,2017,43.78556613,-70.35045058,gray
5558,iNaturalist,7609602,2017,47.44724316,-122.4760357,gray
5559,iNaturalist,7610301,2017,35.2325497398,-82.7277588538,other
5560,iNaturalist,7614364,2017,47.8141322928,-122.2781324387,gray
5561,iNaturalist,7615561,2017,38.27787104,-80.84908011,gray
5562,iNaturalist,7616556,2017,42.39426333,-82.91863333,gray
5563,iNaturalist,7622496,2017,36.9866287,-86.45594522,gray
5564,iNaturalist,7622700,2017,36.98694658,-86.45080665,gray
5565,iNaturalist,7623794,2017,37.7704166667,-122.439445,gray
5566,iNaturalist,7624774,2017,45.44587599,-75.65155506,gray
5567,iNaturalist,7629043,2017,41.45111167,-75.18166667,gray
5568,iNaturalist,7629066,2017,43.66815489,-79.39816281,melanic
5569,iNaturalist,7634681,2017,37.77299074,-122.467455,gray
5570,iNaturalist,7637001,2017,31.92193833,-81.30018667,gray
5571,iNaturalist,7640383,2017,39.36767984,-77.43627006,gray
5572,iNaturalist,7640653,2017,37.37691,-122.186035,gray
5573,iNaturalist,7643583,2017,39.1361605,-84.52709509,gray
5574,iNaturalist,7644738,2017,42.20627377,-72.5682898,gray
5575,iNaturalist,7646992,2017,36.98573636,-86.45559607,gray
5576,iNaturalist,7649837,2017,36.9846328,-86.45511847,other
5577,iNaturalist,7649931,2017,36.98519104,-86.45384761,gray
5578,iNaturalist,7650432,2017,36.98021992,-86.45435663,gray
5579,iNaturalist,7651290,2017,39.78788119,-75.61502453,gray
5580,iNaturalist,7656047,2017,36.98513157,-86.45549373,gray
5581,iNaturalist,7656490,2017,26.33590425,-80.15126841,gray
5582,iNaturalist,7657811,2017,29.70779312,-95.75325737,gray
5583,iNaturalist,7658651,2017,35.78577149,-78.67725399,gray
5584,iNaturalist,7659224,2017,37.76825333,-122.47013,gray
5585,iNaturalist,7659997,2017,42.35255,-71.06901667,gray
5586,iNaturalist,7661322,2017,36.04071401,-93.25929165,gray
5587,iNaturalist,7661383,2017,29.9785481,-95.58931291,gray
5588,iNaturalist,7662725,2017,36.08475556,-79.45388728,gray
5589,iNaturalist,7663226,2017,38.88783835,-77.01160301,gray
5590,iNaturalist,7663369,2017,40.790901,-73.929889,gray
5591,iNaturalist,7663374,2017,40.790755,-73.930082,gray
5592,iNaturalist,7663394,2017,40.790955,-73.929846,gray
5593,iNaturalist,7663403,2017,47.36374284,-122.5037322,gray
5594,iNaturalist,7664386,2017,43.84656333,-91.23661667,gray
5595,iNaturalist,7671897,2017,28.03249952,-81.90952145,gray
5596,iNaturalist,7672211,2017,39.08857407,-84.44459771,gray
5597,iNaturalist,7673238,2017,30.18331689,-93.21848016,gray
5598,iNaturalist,7676877,2017,38.43016475,-78.86203184,gray
5599,iNaturalist,7677615,2017,31.331512,-94.707235,gray
5600,iNaturalist,7680783,2017,45.27383321,-75.85642219,melanic
5601,iNaturalist,7683741,2017,34.16195292,-80.89632779,gray
5602,iNaturalist,7683752,2017,38.793945,-77.477255,gray
5603,iNaturalist,7686991,2017,40.19144233,-75.45935899,gray
5604,iNaturalist,7687824,2017,41.4099766,-72.4512912,gray
5605,iNaturalist,7689346,2017,36.98503283,-86.44814473,gray
5606,iNaturalist,7691277,2017,35.78401842,-78.67296704,gray
5607,iNaturalist,7692409,2017,40.19212,-75.45746667,gray
5608,iNaturalist,7693288,2017,38.82748354,-77.50848373,gray
5609,iNaturalist,7693482,2017,42.387995,-71.1489,gray
5610,iNaturalist,7695044,2017,43.54738057,-79.65203762,melanic
5611,iNaturalist,7696436,2017,40.86081485,-73.93410837,gray
5613,iNaturalist,7701278,2017,31.331512,-94.707235,gray
5614,iNaturalist,7702799,2017,35.7840882,-78.67699907,gray
5615,iNaturalist,7702833,2017,35.78407575,-78.67703159,gray
5617,iNaturalist,7709401,2017,47.67363,-117.411895,gray
5618,iNaturalist,7709579,2017,45.52202435,-122.6241771,gray
5619,iNaturalist,7715480,2017,41.18062614,-95.91672246,gray
5620,iNaturalist,7716017,2017,40.81727259,-73.94945296,gray
5621,iNaturalist,7716019,2017,40.81731133,-73.94968025,gray
5622,iNaturalist,7716198,2017,40.81681818,-73.948288,gray
5623,iNaturalist,7716211,2017,40.8160285,-73.94954348,gray
5624,iNaturalist,7716492,2017,45.445673,-75.651501,melanic
5625,iNaturalist,7716667,2017,35.78656204,-78.68416518,gray
5626,iNaturalist,7718778,2017,37.5407246,-77.4360481,gray
5628,iNaturalist,7719521,2017,33.82627314,-80.81844424,gray
5629,iNaturalist,7719805,2017,40.85976556,-73.93379224,gray
5630,iNaturalist,7721016,2017,40.86037534,-73.93420282,gray
5631,iNaturalist,7722124,2017,40.86092797,-73.93296178,gray
5632,iNaturalist,7722606,2017,40.86127722,-73.93276283,gray
5633,iNaturalist,7722715,2017,40.86029035,-73.93388427,gray
5634,iNaturalist,7722765,2017,46.81837833,-71.22371667,melanic
5635,iNaturalist,7722805,2017,40.86162047,-73.93412347,gray
5636,iNaturalist,7723681,2017,45.371929,-75.794516,melanic
5637,iNaturalist,7726522,2017,49.1723155,-123.9696919,melanic
5638,iNaturalist,7727152,2017,35.78416448,-78.67251048,gray
5639,iNaturalist,7727848,2017,40.81838833,-73.94843333,melanic
5640,iNaturalist,7731171,2017,30.41411389,-91.1787364,gray
5642,iNaturalist,7736938,2017,40.69450467,-73.97211868,gray
