id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_1km,RAC_10km,RAC_20km,RAC_30km,RAC_40km,RAC_50km
68393924,40.65250799,-73.99123087,18060.373046875,-0.75,N,0,gray,0,3.9855700895493573,0.008493378232953605,-0.7570164210048382,-0.1376987761434381,-0.4143298490901609,-0.35311696005486476,-0.2876615504980581,-0.28785330301880263,-0.3027857765116284
68396641,51.07209762,-114.1733958,2317.2441538565845,-12,Y,0.01670870113493064,melanic,1,-0.026307789004230933,-1.726829896396004,-0.6771704828282769,-1.1595607665626755,0.27889072983931495,0.2791459100793174,0.2581342896526238,0.25692542549601827,0.264744016200119
68420935,38.78595515,-77.30065327,1666.5222056885316,-0.25,N,0.14559496567505723,gray,0,-0.19213359191069337,0.08561885710535173,-0.06126116545083177,-0.4293562709593027,-0.34024902224337145,-0.3185106848163607,-0.20852261374003492,-0.14142700852674445,-0.1499974625881553
68453471,49.2501243,-123.0824216,5889.296011351441,2.5,Y,0,gray,0,0.8839709697808196,0.5098089909035415,-0.7570164210048382,0.8896244661604739,0.5929163679480259,0.6375059122428227,0.6245748699091602,0.626181204711911,0.6264212497450949
68463215,40.86086333,-75.73822833,225.03429842359913,-5.25,N,0.707798028084852,gray,0,-0.5594731142291126,-0.6856359316186296,2.6253408990268903,0,-0.5134672200206403,-0.5202384902546153,-0.5360757553294694,-0.4557939503443088,-0.4767576153747723
68465288,35.781,-78.3697,303.9800519823497,2.25,N,0.10131654264453348,gray,0,-0.5393550853124751,0.4712462514673424,-0.2728546459554134,-0.3312962619424056,-0.3376106460826101,-0.3469691356775343,-0.2978948797708048,-0.3038562676194988,-0.30682767005499706
68472351,40.24365886,-78.82724024,198.66856865190803,-4.25,N,0.5118199943036172,gray,0,-0.5661919875065764,-0.5313849738738332,1.68881987067794,-0.5433040904285239,-0.5429695252832057,-0.5393105428457674,-0.5393105428457674,-0.5346236700764336,-0.4029764044809853
68473346,50.97431864,-114.0327644,2174.4973098163373,-11.5,Y,0.023992002665778073,melanic,1,-0.0626844781446199,-1.649704417523606,-0.6423657401342115,0.6882184060324753,0.34109842051476796,0.28131962244458697,0.26626274686478824,0.26597292337782424,0.2630669110098137
68473841,50.97821957,-114.0306099,2099.649548774677,-11.5,Y,0.028590878148400268,melanic,1,-0.08175820096190986,-1.649704417523606,-0.6203890751318376,0.6883018721710378,0.3450062242809387,0.2771895152769739,0.26626656340790344,0.26597670235653864,0.2630706825642085
68474228,40.24365886,-78.82724024,198.66856865190803,-4.25,N,0.5119589977220957,gray,0,-0.5661919875065764,-0.5313849738738332,1.6894841268800551,-0.5433036669598582,-0.5429691788088429,-0.5393103046446429,-0.5393103046446429,-0.5346235234911263,-0.40297631152444896
68474463,40.24365886,-78.82724024,198.66856865190803,-4.25,N,0.5118469882957465,gray,0,-0.5661919875065764,-0.5313849738738332,1.6889488669780883,-0.5433040081925452,-0.5429694579992231,-0.5393104965880293,-0.5393104965880293,-0.5346236416101333,-0.4029763864291851
68474465,40.24365886,-78.82724024,198.66856865190803,-4.25,N,0.5151515151515151,gray,0,-0.5661919875065764,-0.5313849738738332,1.7047402229247746,-0.5432939403761637,-0.542961220694911,-0.5393048334413149,-0.5393048334413149,-0.5346201565967705,-0.40297417642071115
68480513,37.28223105,-121.9436096,2627.598876953125,6,Y,0,gray,0,0.05278101580431004,1.0496873430103282,-0.7570164210048382,0.750628217552395,0.06842555731641417,0.04589744845661811,0.13880821857663914,0.10201356333808208,0.0886545191766239
68530664,34.1321631,-84.300666,254.75894165039065,3.5,N,0.45486725663716815,gray,0,-0.5518982770147424,0.6640599486483376,1.416659591193709,0.08995970363616271,-0.18834935879360618,-0.2737427162001146,-0.2638633089598023,-0.2700077263333736,-0.27616240169077366
68545292,46.757469,-71.27461309,2576.072998046875,-12.25,N,0.011973392461197333,melanic,1,0.03965049167776953,-1.7653926358322032,-0.6997991216767755,0,-0.2399409044146963,-0.3110653466194635,-0.33791068762917503,-0.3702950487220385,-0.3615334155946523
68546372,44.22348787,-76.51084462,2342.916015625,-8,N,0.016471449487554895,gray,0,-0.019765736593311163,-1.1098260654168193,-0.6783042382420384,1.1834758943828256,0.49500289522220575,0.47984767133773304,0.4893013741289176,0.5236282975462956,0.5587883700879365
68555324,34.1615674,-84.1054481,795.3192055637414,3.5,N,0.3797142857142857,gray,0,-0.4141453703621903,0.6640599486483376,1.0575257829081204,-0.3238518461835406,-0.3284465632915021,-0.22780373309526825,-0.27465309580086467,-0.27673709362562204,-0.27491267939818226
68555330,34.1615674,-84.1054481,795.3192055637414,3.5,N,0.37770809578107184,gray,0,-0.4141453703621903,0.6640599486483376,1.0479387949020356,-0.3238819843852389,-0.3284540978419267,-0.22780570937078948,-0.2746540376196677,-0.2767376270451211,-0.27491299252235574
68555331,34.1615674,-84.1054481,795.3192055637414,3.5,N,0.3776383342840845,gray,0,-0.4141453703621903,0.6640599486483376,1.047605425352208,-0.323883032193443,-0.3284543597939777,-0.22780577807952418,-0.2746540703636741,-0.27673764559039904,-0.27491300340867475
68558661,34.1615674,-84.1054481,795.3192055637414,3.5,N,0.3760732684602175,gray,0,-0.4141453703621903,0.6640599486483376,1.0401264389243827,-0.32390653589015933,-0.3284602357181568,-0.22780731930553832,-0.2746548048541965,-0.2767380615850312,-0.27491324760292635
68558662,34.1615674,-84.1054481,795.3192055637414,3.5,N,0.3801487414187643,gray,0,-0.4141453703621903,0.6640599486483376,1.059601918152872,-0.32384531812562906,-0.32844493127702423,-0.22780330502589702,-0.2746528917990549,-0.27673697808477404,-0.27491261157420394
68561855,42.3459271,-71.5522874,1103.5482177734375,-6,N,0.0390870185449358,gray,0,-0.3355982680666049,-0.8013241499272268,-0.5702311262627761,-0.614711752851279,-0.5837754648832594,-0.4554660001085095,-0.504228097321752,-0.4518322047715835,-0.4504363962065215
68575723,39.12747485,-90.82576081,63.51255858499662,-3.75,N,0.2752906976744186,gray,0,-0.6006342772588676,-0.45425949500143514,0.5585163573714328,0,0,-0.5196759245850828,-0.5205910016081715,-0.5135491637651655,-0.5002374308896326
68651568,37.14003137,-92.24657452,141.2412250073846,-2.75,N,0.06521739130434782,gray,0,-0.5808264030129965,-0.3000085372566389,-0.4453618075150279,0,0,0,0,0,0
68672536,43.11033573,-79.96123355,40.866424560546875,-5.25,N,0.05853797829811536,gray,0,-0.6064052726400806,-0.6856359316186296,-0.4772807456565695,1.951566124696699,1.11141762753347,0.7965642184084993,0.7202180448601955,0.6961747496195947,0.6333810172395992
68673550,43.28200083,-79.90022108,2541.687744140625,-4.5,N,0.6215311004784689,gray,0,0.030887974364193514,-0.5699477133100324,2.2130967806650386,1.1863653017148077,0.7494832073809709,0.7263419039536975,0.6793352363875126,0.6020780153269645,0.6154710839439976
68676515,49.19823661,-121.8759134,149.14153479403544,1,Y,0.036049237983587334,melanic,1,-0.5788131387958153,0.27843255428634706,-0.5847477806057227,0,-0.5754692476523977,-0.5085602957431139,-0.45192393109233797,-0.23862922399546535,-0.016255451892873814
68686437,29.76696573,-95.45958854,944.311279296875,8.25,N,0.18220823798627003,gray,0,-0.37617718698824476,1.39675199793612,0.11370282808730732,-0.2282763258803758,-0.20745019474020354,-0.19878186990593205,-0.20597102955992738,-0.19890743810566064,-0.1856332946609581
68686442,29.76666115,-95.45982261,944.311279296875,8.25,N,0.1722857142857143,gray,0,-0.37617718698824476,1.39675199793612,0.06628602365995787,-0.22829055418846683,-0.20745204823627672,-0.1987827431233961,-0.20597161522878343,-0.1989079337639343,-0.1855854588175905
68694103,47.02308723,-65.50756703,168.87803241794842,-12,Y,0.23842364532019708,gray,0,-0.5737836164717863,-1.726829896396004,0.3823396241079923,0,-1.1945959202039174,-1.1945959202039174,-1.1945959202039174,-1.1945959202039174,-1.1945959202039174
68696721,43.0854487,-79.0661702,1517.0838623046875,-3.75,Y,0.06345914558274575,gray,0,-0.23021549977687436,-0.45425949500143514,-0.45376394350708005,0.7573843932844387,0.616734721519108,0.2624661861528641,0.1421264513724833,0.09241038679809127,0.0853035091106155
68711621,38.97944521,-77.02837026,2936.3302267780928,-0.5,N,0.07167332952598515,gray,0,0.13145613059220043,0.047056117669152665,-0.41451078923695794,0.1357574323477322,0.11926939091792073,-0.0048200683195518965,-0.11129151093074896,-0.14752326129673232,-0.16830234054092835
68739292,44.19920828,-88.6667771,9.854519844055176,-9.75,N,0.12120343839541549,gray,0,-0.6143081473068236,-1.3797652414702126,-0.1778210562211964,-0.7744554267753969,-0.7744554267753969,-0.5486561486364444,-0.36045583107765844,-0.2481854648488461,-0.24734634791740528
68739294,44.19942905,-88.66719664,9.854519844055176,-9.75,N,0.1204233409610984,gray,0,-0.6143081473068236,-1.3797652414702126,-0.1815489110083025,-0.7744573746683865,-0.7744573746683865,-0.5268241329583381,-0.3604560851506571,-0.24818568128140048,-0.24734651487966153
68749765,38.971177,-77.033554,3125.1901143355626,-0.5,N,0.21019652520649387,gray,0,0.17958397164506382,0.047056117669152665,0.24745057023717076,0.23819006997287054,0.08166725039804283,-0.0048277115996653575,-0.1138005560876349,-0.14492175461760617,-0.16668871743442534
68750728,51.03128581,-114.1026423,2901.3850479802345,-11.5,Y,0,gray,0,0.12255092561459272,-1.649704417523606,-0.7570164210048382,0.4789812238521818,0.3094927620318631,0.261198085861261,0.26572660121060543,0.27058224151812654,0.2693025144695279
68763674,41.884272,-87.691377,5690.7070766984,-4.75,N,0,melanic,1,0.8333638408375141,-0.6085104527462314,-0.7570164210048382,-0.5958508407070626,-0.39035038090954444,-0.37873564124893744,-0.3665910017844087,-0.36849972388804675,-0.37824556947027554
68765526,43.00273351,-80.17268342,32.58761869207764,-5.25,N,0.04111936036550542,gray,0,-0.608514990368383,-0.6856359316186296,-0.5605191661260543,1.952049608435582,1.9519253997146646,0.6537979174707025,0.5994205999342768,0.7272572334399693,0.6415691202409088
68773583,38.12638883,-76.96825333,9.694156646728516,0.25,N,0.2630074328187536,gray,0,-0.6143490132343187,0.16274433597774987,0.4998182695696591,0,0,-0.7400050945061978,-0.33645291229969687,-0.3835474285055665,-0.3642152032341684
68790278,47.44606342,-122.0823835,467.03934102905407,1.75,Y,0.47417566384592946,gray,0,-0.4978021031153178,0.39412077259494427,1.5089287553752149,-0.7012605301273352,-0.647752229349539,-0.6346783813372618,-0.6484989211441687,-0.6531604462885214,-0.6596934218454351
68812706,33.86842598,-83.69280625,80.31974447900755,3.5,N,0.5206611570247933,gray,0,-0.5963512419266204,0.6640599486483376,1.7310691709881927,-0.3023311026703876,-0.302654308851288,-0.30559198270405663,-0.30655541584275453,-0.2832467751955518,-0.27685048328459083
68847962,51.03128581,-114.1026423,2901.3850479802345,-11.5,Y,0,melanic,1,0.12255092561459272,-1.649704417523606,-0.7570164210048382,0.3317763507972666,0.30324534036375,0.25643994855039504,0.26101604527284805,0.26594586756364097,0.26468432237368755
68874411,42.44283333,-76.48401667,1869.0067168995452,-5.25,N,0.0494568324757004,gray,0,-0.14053373925132462,-0.6856359316186296,-0.5206768541902861,-0.5986727014385933,-0.5640696391457652,-0.5086213588387624,-0.5166541475636485,-0.49500098701966844,-0.5078393139491987
68874433,41.00506106,-74.03656512,1256.3897792177688,-2.5,N,0.015142857142857137,gray,0,-0.296649105962366,-0.2614457978204398,-0.6846531878916805,-0.4747342653466784,-0.4691493628988375,-0.19370028632365185,-0.2102773196880111,-0.27554702659652724,-0.2869190084938103
68897834,39.31542447,-76.8752861,377.4403991699219,-1.75,N,0.1736150770988007,gray,0,-0.5206349221330081,-0.14575757951184265,0.07263865515002715,-0.4460216731870371,-0.29910454179533646,-0.30582054630962857,-0.3469546428832281,-0.1430095357565685,-0.0819986373630983
